_id,_location,_name,_address,JVFlag,Website,DealerAffiliation,WeChatUrl,Fax,AdministrativeArea,DealerEntity,WeiboURL,DealerNewVehicle,ServicePhoneNumber,ServiceHistoryID,PrimaryPhone,eDaijiaPhone,SalesPhoneNumber,Email,Servicehours,Locality,eDaijiaCustomerID,PostCode,VehicleServices,FCOPhoneNumber,DealerID,eDaijiaFlag,Saleshours,_createtime,_updatetime,_province,_city,_district,_distance,_image
26743,"113.257234,40.039427",大同市美路福汽车服务有限公司,大同市南郊区南环路西庭庞大汽车园区东区,CAF,,Category2,,Fax: 0352-5555510,山西,,,"福特福克斯,福特福睿斯,福特新蒙迪欧,福特新蒙迪欧智能混动版,福特金牛座,福特翼搏,福特翼虎,全新福特锐界",0352-5555578,,销售:0352-5555577; 服务:0352-5555578,,0352-5555577,ford_dtmlf@163.com,;;;;;;,大同,,37000,,,A39961,,"08:00,18:00;08:00,18:00;08:00,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00",2017-07-20 12:55:09,2017-09-26 16:32:19,山西省,大同市,南郊区,30232,[]
27104,"112.530849,37.822315",山西大昌汽车销售有限公司,太原市新晋祠路109号,CAF,,Category2,,0531-2206860,山西,,,"全新福克斯RS,福特探险者,福特福克斯ST,福特Mustang,福特福克斯,福特福睿斯,福特新蒙迪欧,福特新蒙迪欧智能混动版,福特金牛座,福特翼搏,福特翼虎,全新福特锐界,福特F-150猛禽,全新福特撼路者",0351-2206800,,销售:0351-2206800; 服务:0351-2206800,,0351-2206800,sxdeftlxh@sina.com,"08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30",太原,,30024,,,A07132,,"08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00",2017-07-20 12:55:09,2017-09-26 16:02:13,山西省,太原市,万柏林区,5596,[]
27500,"112.560652,37.921131",山西大昌北城分公司,山西省太原市尖草坪区恒山路452号,"CAF,FCO",,Category1,,,山西,,,"福特探险者,福特进口锐界,福特福克斯ST,福特Mustang,福特福克斯,福特福睿斯,福特新蒙迪欧,福特新蒙迪欧智能混动版,福特金牛座,福特S-MAX,福特翼搏,福特翼虎,全新福特锐界",0351-2771516,,销售:0351-2771516; 服务:0351-2771516; 进口:0351-2206800,,0351-2771516,gm@a07132.caf.so,"08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30",太原,,30024,,0351-2206800,A40627,,"08:00,18:00;08:00,18:00;08:00,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00",2017-07-20 12:55:10,2017-09-26 15:30:37,山西省,太原市,尖草坪区,5714,[]
26582,"112.592466,37.820215",山西福铃汽车销售服务有限公司,山西太原市迎泽区太堡街东段72号(109医院对面),JMC,Category3,,,山西,0351-6329026,,"福特途睿欧,全新福特撼路者",,0351-8335047,,销售:0351-6329046;服务:0351-8335047,,mailto:sxfl@jmc.com.cn,0351-6329046,太原,"08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30",,30012,"销售,保养,机修,钣喷",,,1408102A,"08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30",2017-07-20 12:55:09,2017-07-20 12:55:09,山西省,太原市,迎泽区,6784,[]
27568,"112.593496,37.803399",山西大昌太榆路分公司,山西省太原市小店区太榆路26号（太榆路学府街口南200米）,CAF,,Category2,,山西,,,"福特福克斯,福特福睿斯,福特新蒙迪欧,福特新蒙迪欧智能混动版,福特金牛座,福特翼搏,福特翼虎,全新福特锐界",,,,销售热线：0351-7995789,,0351-7995789,sxdcfordbyd@163.com,太原,,,30031,,,A43701,,,2017-07-20 12:55:10,2017-09-26 13:55:36,山西省,太原市,小店区,8436,[]
27103,"112.551678,37.783302",山西昌福汽车服务有限公司,太原市平阳南路88号,CAF,,Category2,,0351-7998092,山西,,,"福特福克斯,福特福睿斯,福特新蒙迪欧,福特新蒙迪欧智能混动版,福特金牛座,福特翼搏,福特翼虎,全新福特锐界",0351-7998091,,销售:0351-7236888; 服务:0351-7998091,,0351-7236888,dcxs08@sxdachangjt.com.cn,"08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30",太原,,30032,,,A14697,,"08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00",2017-07-20 12:55:09,2017-09-26 14:20:15,山西省,太原市,小店区,9708,[]
27235,"112.729688,38.464704",忻州联众汽车销售服务有限公司,山西省忻州市经济开发区梨花街汽车文化园福特4S店,CAF,,Category2,,0350-3399532,山西,,,"福特福克斯,福特福睿斯,福特新蒙迪欧,福特新蒙迪欧智能混动版,福特金牛座,福特翼搏,福特翼虎,全新福特锐界",0350-3399771,,销售:0350-3399701; 服务:0350-3399771,,0350-3399701,zxlzford·163.com,"08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30",忻州,,34000,,,A35042,,"08:00,18:00;08:00,18:00;08:00,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00",2017-07-20 12:55:10,2017-09-26 14:15:04,山西省,忻州市,忻府区,5356,[]
26589,"112.700294,38.491791",忻州市泰都汽车销售服务有限公司,忻州市七一北路顿村口东,JMC,Category3,,,山西,0350-3612228,,"福特经典全顺,福特新世代全顺",,0350-3612229,,销售:13363502092;服务:0350-3612229,,mailto:xztdfw@jmc.com.cn,13363502092,忻州,"08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30",,34000,"销售,保养,机修,钣喷",,,1408303S,"08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30",2017-07-20 12:55:09,2017-07-20 12:55:09,山西省,忻州市,忻府区,8858,[]
27102,"112.685197,37.730592",山西必高必福汽车销售服务有限公司,山西省晋中市榆次区汇通路开发区汽贸园2号,CAF,,Category2,,0354-2462929,山西,,,"福特福克斯,福特福睿斯,福特新蒙迪欧,福特新蒙迪欧智能混动版,福特金牛座,福特翼搏,福特翼虎,全新福特锐界",0354-2465566,,销售:0354-2465555; 服务:0354-2465566,,0354-2465555,xueming_bgbf@126.com,"08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30",晋中,,30600,,,A11055,,"08:00,18:00;08:00,18:00;08:00,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00",2017-07-20 12:55:09,2017-09-26 14:20:24,山西省,晋中市,榆次区,7663,[]
26932,"112.85946,35.477127",晋城安特晋城市健驰（新华夏）汽车有限公司,中原街白水桥东500米,CAF,,Category2,,,山西,,,"福特福克斯,福特福睿斯,福特新蒙迪欧,福特新蒙迪欧智能混动版,福特金牛座,福特翼搏,福特翼虎,全新福特锐界",0356-2029036,,销售:0356-2029036; 服务:0356-2029036,,0356-2029036,jcford@163.com,"08:00,18:00;08:00,18:00;08:00,18:00;08:00,18:00;08:00,18:00;08:00,18:00;08:00,18:00",晋城,,48000,,,A40565,,"08:00,18:00;08:00,18:00;08:00,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00",2017-07-20 12:55:09,2017-09-26 14:33:21,山西省,晋城市,城区,1660,[]
26583,"112.880257,35.487206",晋城市长江汽车销售服务有限公司,山西省晋城市开发区兰花路173号,JMC,Category3,,,山西,0356-2192825,,"福特经典全顺,福特新世代全顺",,0356-8880032,,销售:0356-2192825;服务:0356-8880032,,mailto:jcjl@jmc.com.cn,0356-2192825,晋城,"08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30",,48000,"销售,保养,机修,钣喷",,,1408106B,"08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30",2017-07-20 12:55:09,2017-07-20 12:55:09,山西省,晋城市,城区,2603,[]
26933,"112.880912,35.491403",晋城华睿汽车销售服务有限公司,晋城市开发区兰花路850号,CAF,,category2,,山西,,,"福特福克斯,福特福睿斯,福特新蒙迪欧,福特新蒙迪欧智能混动版,福特金牛座,福特翼搏,福特翼虎,全新福特锐界",,2210555,,服务:2210555,,gm@A37421.caf.so,,晋城,,,48000,,,A37421,,,2017-07-20 12:55:09,2017-09-26 14:33:19,山西省,晋城市,城区,2635,[]
26934,"112.823095,35.478713",晋城市安特汽车销售服务有限公司,晋城市西环路615号,CAF,,Category2,,0356-2090370,山西,,,"福特福克斯,福特福睿斯,福特新蒙迪欧,福特新蒙迪欧智能混动版,福特金牛座,福特翼搏,福特翼虎,全新福特锐界",0356-2090819,,销售:0356-2090819; 服务:0356-2090819,,0356-2090819,jcford@163.com,"08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30",晋城,,48000,,,A10895,,"08:00,18:00;08:00,18:00;08:00,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00",2017-07-20 12:55:09,2017-09-26 14:33:17,山西省,晋城市,城区,2924,[]
27319,"110.970079,35.033229",运城市韩韩汽车销售服务有限公司,运城市圣惠路关公像北200米,CAF,,Category2,,0359-2197198,山西,,,"福特福克斯,福特福睿斯,福特新蒙迪欧,福特新蒙迪欧智能混动版,福特金牛座,福特翼搏,福特翼虎,全新福特锐界",0359-2197888,,销售:0359-2197777; 服务:0359-2197888,,0359-2197777,ycfute@163.com,"08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30",运城,,44000,,,A08292,,"08:00,18:00;08:00,18:00;08:00,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00",2017-07-20 12:55:10,2017-09-26 14:08:36,山西省,运城市,盐湖区,3494,[]
27105,"111.024121,35.059808",山西诺维兰集团运城瑞安汽车销售服务有限公司,运城市经济技术开发区大运路北,CAF,,Category2,,0359-8715866,山西,,,"福特福克斯,福特福睿斯,福特新蒙迪欧,福特新蒙迪欧智能混动版,福特金牛座,福特翼搏,福特翼虎,全新福特锐界",0359-2573555,,销售:0359-2573666; 服务:0359-2573555,,0359-2573666,Rafta33722@novoland.com,"08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30",运城,,44000,,,A33722,,"08:00,18:00;08:00,18:00;08:00,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00",2017-07-20 12:55:09,2017-09-26 14:20:06,山西省,运城市,盐湖区,4010,[]
26586,"111.045593,35.085091",运城市顺福铃汽车销售服务有限公司,山西省运城市盐湖区机场大道钢材市场东侧一号（高速路口对面）,JMC,Category3,,,山西,0359-2195307,,"福特经典全顺,福特新世代全顺,全新福特撼路者,福特途睿欧,福特新全顺",,0359-2388555,,销售:0359-2190000;服务:0359-2388555,,mailto:ycsfl@jmc.com.cn,0359-2190000,运城,"08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30",,44000,"销售,保养,机修,钣喷",,,1408109A,"08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30",2017-07-20 12:55:09,2017-07-20 12:55:09,山西省,运城市,盐湖区,7388,[]
27318,"111.65889,35.279149",运城瑞安垣曲分公司,运城市垣曲县文园路口南1500米（下寺村委会对面双利汽贸）,CAF,,Category2,,,山西,,,"福特福克斯,福特福睿斯,福特新蒙迪欧,福特新蒙迪欧智能混动版,福特金牛座,福特翼搏,福特翼虎,全新福特锐界",0359-6065234,,销售:0359-6065234; 服务:0359-6065234,,0359-6065234,2240924073@qq.com,"08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30",垣曲,,43700,,,A40625,,"08:00,18:00;08:00,18:00;08:00,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00",2017-07-20 12:55:10,2017-09-26 14:08:39,山西省,运城市,垣曲县,2285,[]
27315,"111.563594,35.480618",运城瑞安绛县分公司,运城市绛县厢城西街（楠华汽贸）,CAF,,Category2,,,山西,,,"福特福克斯,福特福睿斯,福特新蒙迪欧,福特新蒙迪欧智能混动版,福特金牛座,福特翼搏,福特翼虎,全新福特锐界",0359-6533333,,销售:0359-6533333; 服务:0359-6533333,,0359-6533333,2240924073@qq.com,"08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30",绛县,,43600,,,A40615,,"08:00,18:00;08:00,18:00;08:00,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00",2017-07-20 12:55:10,2017-09-26 14:08:47,山西省,运城市,绛县,1249,[]
27317,"111.2512,35.602492",运城瑞安新绛分公司,运城市新绛县商贸经济开发区狄庄村（108国道北）,CAF,,Category2,,,山西,,,"福特福克斯,福特福睿斯,福特新蒙迪欧,福特新蒙迪欧智能混动版,福特金牛座,福特翼搏,福特翼虎,全新福特锐界",0359-7600555,,销售:0359-7600555; 服务:0359-7600555,,0359-7600555,250033705@qq.com,"08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30",新绛县,,43100,,,A40605,,"08:00,18:00;08:00,18:00;08:00,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00",2017-07-20 12:55:10,2017-09-26 14:08:42,山西省,运城市,新绛县,2839,[]
27314,"110.995763,35.603097",运城瑞安稷山分公司,运城市稷山县108国道南（林口林业局对面）,CAF,,Category2,,,山西,,,"福特福克斯,福特福睿斯,福特新蒙迪欧,福特新蒙迪欧智能混动版,福特金牛座,福特翼搏,福特翼虎,全新福特锐界",0355-5558999,,销售:0355-5558999; 服务:0355-5558999,,0355-5558999,2240924073@qq.com,"08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30",稷山,,43200,,,A40602,,"08:00,18:00;08:00,18:00;08:00,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00",2017-07-20 12:55:10,2017-09-26 14:08:51,山西省,运城市,稷山县,1129,[]
27311,"110.673159,34.697681",运城韩韩芮城分公司,山西省芮城县洞宾西街消防队对面,CAF,,Category2,,0359-3027794,山西,,,"福特福克斯,福特福睿斯,福特新蒙迪欧,福特新蒙迪欧智能混动版,福特金牛座,福特翼搏,福特翼虎,全新福特锐界",0359-3027793,,销售:0359-3027793; 服务:0359-3027793,,0359-3027793,576578185@qq.com,"08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30",芮城,,44600,,,A40588,,"08:00,18:00;08:00,18:00;08:00,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00",2017-07-20 12:55:10,2017-09-26 14:09:00,山西省,运城市,芮城县,1993,[]
27309,"110.724867,35.555402",运城韩韩河津分公司,山西省河津市209国道汾河大桥南北原村段路东,CAF,,Category2,,0359-5125369,山西,,,"福特福克斯,福特福睿斯,福特新蒙迪欧,福特新蒙迪欧智能混动版,福特金牛座,福特翼搏,福特翼虎,全新福特锐界",0359-8728599,,销售:0359-8728599; 服务:0359-8728599,,0359-8728599,ycfute@163.com,"08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30",河津,,43300,,,A40586,,"08:00,18:00;08:00,18:00;08:00,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00",2017-07-20 12:55:10,2017-09-26 14:09:08,山西省,运城市,河津市,4702,[]
27313,"110.443417,34.889771",运城韩韩永济分公司,山西省永济市舜都大道北段中心汽车站斜对面,CAF,,Category2,,0359-8405666,山西,,,"福特福克斯,福特福睿斯,福特新蒙迪欧,福特新蒙迪欧智能混动版,福特金牛座,福特翼搏,福特翼虎,全新福特锐界",0359-8405666,,销售:0359-8405666; 服务:0359-8405666,,0359-8405666,18635978870@126.com,"08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30",永济,,44500,,,A40587,,"08:00,18:00;08:00,18:00;08:00,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00",2017-07-20 12:55:10,2017-09-26 14:08:54,山西省,运城市,永济市,2555,[]
26584,"113.093401,36.20601",长治市川江汽贸服务有限公司,山西省长治市东一环路漳沂村东,JMC,Category3,,,山西,0355-2071545,,"福特新世代全顺,福特经典全顺,福特新全顺,福特途睿欧,全新福特撼路者",,0355-2071400,,销售:0355-2071300;服务:0355-2071400,,mailto:czcjfw@jmc.com.cn,0355-2071300,长治,"08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30",,46000,"销售,保养,机修,钣喷",,,1408107B,"08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30",2017-07-20 12:55:09,2017-07-20 12:55:09,山西省,长治市,城区,2367,[]
27332,"113.111506,36.230741",北京北方长福汽车销售有限责任公司长治分公司,山西省长治市北外环路华信汽贸（兴化钢材市场东侧）,CAF,,Category2,,0355-6032506,山西,,,"福特福克斯,福特福睿斯,福特新蒙迪欧,福特新蒙迪欧智能混动版,福特金牛座,福特翼搏,福特翼虎,全新福特锐界",0355-3585222,,销售:0355-3585111; 服务:0355-3585222,,0355-3585111,dfl0703@126.com,"08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30",长治,,46000,,,A43961,,"08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00",2017-07-20 12:55:10,2017-09-26 14:07:46,山西省,长治市,郊区,3955,[]
27277,"113.576956,37.905029",阳泉三江大福汽车销售有限公司,阳泉市郊区李荫路冯家庄段致诚汽贸北侧,CAF,,Category2,,0353-2117892,山西,,,"福特福克斯,福特福睿斯,福特新蒙迪欧,福特新蒙迪欧智能混动版,福特金牛座,福特翼搏,福特翼虎,全新福特锐界",0353-2117890,,销售:0353-2117891; 服务:0353-2117890,,0353-2117891,yqsjdf3999@sina.com,"08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30",阳泉,,45000,,,A26116,,"08:00,18:00;08:00,18:00;08:00,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00",2017-07-20 12:55:10,2017-09-26 14:54:43,山西省,阳泉市,郊区,5353,[]
27607,"112.437757,37.383256",山西必高必福祁县分公司,山西省晋中市祁县东观收费处口,CAF,,Category2,,山西,,,,"福特福克斯,福特福睿斯,福特新蒙迪欧,福特新蒙迪欧智能混动版,福特金牛座,福特翼搏,福特翼虎,全新福特锐界",0354-5089702,,销售:0354-5345233; 服务:0354-5089702,,0354-5345233,1965651467@qq.com,祁县,,,030901,,,A44562,,,2017-08-24 16:19:18,2017-09-26 13:59:26,山西省,晋中市,祁县,9469,[]
27107,"108.673624,34.33598",陕西福秦汽车销售服务有限公司,陕西省咸阳市秦都区玉泉西路9号,CAF,,Category2,,029-33550017,陕西,,,"福特福克斯,福特福睿斯,福特新蒙迪欧,福特新蒙迪欧智能混动版,福特金牛座,福特翼搏,福特翼虎,全新福特锐界",029-33559955,,"销售:029-33556677,029-33558877; 服务:029-33559955",,029-33556677,Sxfq_ford@163.com,"09:00,17:30;09:00,17:30;09:00,17:30;09:00,17:30;09:00,17:30;09:00,17:30;09:00,17:30",咸阳,,712000,,,A21115,,"09:00,18:00;09:00,18:00;09:00,18:00;09:00,18:00;09:00,18:00;09:00,18:00;09:00,18:00",2017-07-20 12:55:09,2017-09-26 16:02:18,陕西省,咸阳市,秦都区,3325,[]
27109,"108.670881,34.380621",陕西福盈汽车销售服务有限公司,陕西省咸阳市秦都区汽车产业园(北上召十字向北600米）,CAF,,Category2,,029-33122080,陕西,,,"福特福克斯,福特福睿斯,福特新蒙迪欧,福特新蒙迪欧智能混动版,福特金牛座,福特翼搏,福特翼虎,全新福特锐界",029-33129900,,"销售:029-33123311,029-33122211; 服务:029-33129900",,029-33123311,sxfy_ford@163.com,"09:00,17:30;09:00,17:30;09:00,17:30;09:00,17:30;09:00,17:30;09:00,17:30;09:00,17:30",咸阳,,712000,,,A34202,,"08:40,17:50;08:40,17:50;08:40,17:50;08:40,17:50;08:40,17:50;08:40,17:50;08:40,17:50",2017-07-20 12:55:09,2017-09-26 16:02:27,陕西省,咸阳市,秦都区,6666,[]
27113,"108.109578,34.273052",陕西亿禾汽车销售服务有限公司,陕西省杨凌示范区杨扶路以西、四七七库以东杨凌中天致达汽车贸易有限公司院内,CAF,,Category2,,029-62653637,陕西,,,"福特福克斯,福特福睿斯,福特新蒙迪欧,福特新蒙迪欧智能混动版,福特金牛座,福特翼搏,福特翼虎,全新福特锐界",029-62653789,,销售:029-62653788; 服务:029-62653789,,029-62653788,shanxiyihefute4s@163.com,"08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30",杨陵,,712100,,,A27817,,"08:30,18:30;08:30,18:30;08:30,18:30;08:30,18:30;08:30,18:30;08:30,18:30;08:30,18:30",2017-07-20 12:55:09,2017-09-26 16:02:42,陕西省,咸阳市,杨陵区,2286,[]
27118,"109.886836,33.860371",商洛福泽汽车销售服务有限公司,陕西省商洛市商州区杨峪河镇谢塬村,CAF,,Category2,,0914-2255599,陕西,,,"福特福克斯,福特福睿斯,福特新蒙迪欧,福特新蒙迪欧智能混动版,福特金牛座,福特翼搏,福特翼虎,全新福特锐界",0914-2283110,,销售:0914-2281111; 服务:0914-2283110,,0914-2281111,sales@a33519.caf.so,"08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30",商洛,,726000,,,A33519,,"08:30,18:30;08:30,18:30;08:30,18:30;08:30,18:30;08:30,18:30;08:30,18:30;08:30,18:30",2017-07-20 12:55:09,2017-09-26 16:02:57,陕西省,商洛市,商州区,5078,[]
