No,DealerCreatedTime,Point,ZanCount,QQhref,Longitude,Latitude,DealerGuidId,Medal,IS_E,DealerId,Name,DealerTag,Rate,SalesPhone,Address,Website,Email,Summery,ShareToMicroBlog,TianMaoWebsite,CheBaBaWebsite,province,city
B1121,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=1914301489&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,111.032905,35.07132,60fa1f06-8d19-4caf-b03a-c5c6f1a1912f,,False,,运城瑞盈,,0,0359-2502666,运城市机场大道中段路北（诺维兰汽车公园内）,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/shanxi/yuncheng/ycrying,yunchengruiying-dmc@dfl.com.cn,,,,http://www.chebaba.com/dealer_S2015072210773.htm,山西省,运城市
B1113,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=443900341&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,110.967904,35.096944,c85f158d-6456-4282-989e-5c9f3d582e2c,,False,,运城万通,,0,0359-8715333,山西省运城市黄河大道姚孟办事处南村（高速收费站对面）,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/shanxi/yuncheng/ycwtong,yunchengwantong@fengshenmotor.com,,,,http://www.chebaba.com/dealer_S2015072210333.htm,山西省,运城市
J1842,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,106.804647,31.855888,1ff93ab5-0d1c-40e5-931f-37ce20933443,,False,,巴中东恒云峰,,0,0827-3883666,四川省巴中市经开区黄家沟汽贸汽车博览中心内5-2号,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/sichuan/bazhong/bazhongdonghengyunfeng,bazhongdonghengyunfeng@dfl.com.cn,,,,,四川省,巴中市
J1840,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,103.66305,31.01728,a218434c-2693-48da-b682-015f7567eae0,,False,,都江堰欣荣铭泰,,0,028-64888666,都江堰市经济开发区上阳街496号（晨明汽车园区16#）,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/sichuan/chengdu/cddjyxrmt,dujiangyanxinrongmingtai@dfl.com.cn,,,,http://www.chebaba.com/dealer_S2015072201324.htm,四川省,成都市
J1817,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,104.116776,30.596506,ad0cde99-2952-46d8-9d51-abd7b2b6da9d,,False,,成都启阳锦江,,0,028-84543277,成都市锦江区南三环外侧三圣乡汽车产业园皇经楼路279号,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/sichuan/chengdu/cdqyjjiang,chengduqiyangjinjiang@dfl.com,,,,http://www.chebaba.com/dealer_S20151028260466.htm,四川省,成都市
J1843,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,103.967081,30.9694,f0d1b084-48a2-4b69-ad76-bca7934922b5,,False,,成都东风南方鸿羽,,0,028-88508888,四川省彭州市致和镇牡丹大道中段33号1栋1-2楼,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/sichuan/chengdu/chengdoudongfengnafanghongyu,chengdudongfengnanfanghongyu@dfl.com.cn,,,,,四川省,成都市
J1807,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=448647947&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,103.955121,30.60329,38af5ff5-6ad1-413c-90d3-aeb455f9b3c7,,False,,成都申科蓉,,0,028-85770789,四川省成都市双流县东升镇迎春桥社区龙桥路168号,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/sichuan/chengdu/cdskrong,chengdushenkerong@fengshenmotor.com,,,,http://www.chebaba.com/dealer_S2015072210397.htm,四川省,成都市
J1802,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=1579736667&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,104.062982,30.614495,1c04666e-3eff-4d8e-8adf-df58a42169d6,,False,,成都港宏,,0,028-85136618,成都市火车南站西路新光路口385号,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/sichuan/chengdu/cdghong,chengduganghong@fenngshenmotor.com,,,,http://www.chebaba.com/dealer_S2015072210208.htm,四川省,成都市
J1827,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=2214426162&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,104.092525,30.763531,8cd8a5c7-c47d-4868-b6e3-765e55f97009,,False,,成都启阳北星,,0,028-83910777,成都北三环北新干道大天路1000号,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/sichuan/chengdu/cdqydfeng,nissansales@scqiyang.com,,,,http://www.chebaba.com/dealer_S2015072210958.htm,四川省,成都市
J1809,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=121717671&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,104.173319,30.690727,36d69853-8344-4d4f-a2e6-e8168ebf7f81,,False,,成都港宏成华,,0,028-84215858,成都市成华区东三环路二段外侧龙潭工业园区内,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/sichuan/chengdu/cdghchua,chengduganghongchenghua@dfl.com.cn,,,,http://www.chebaba.com/dealer_S2015072210718.htm,四川省,成都市
J1826,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=553609857&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,103.837299,30.667083,80260897-0c79-48b0-8efa-4017e4ce0915,,False,,成都申蓉兴泓,,0,028-68613918,四川省成都市温江区成都海峡两岸科技产业开发园新华路一段,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/sichuan/chengdu/cdsrxhong,chengdushenrongxinghong@dfl.com.cn,,,,http://www.chebaba.com/dealer_S2015072210913.htm,四川省,成都市
J1806,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,104.07386,30.532363,96df1312-8038-4e0c-9f88-62e7e4bcc0b2,,False,,成都启阳,,0,028-62808877,双流县华阳街道华府大道二段854号,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/sichuan/chengdu/cdqyang,chengduqiyang@dfl.com.cn,,,,http://www.chebaba.com/dealer_S2015072210564.htm,四川省,成都市
J1810,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=1983166341&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,103.987321,30.63534,5e8d86be-b4f2-4500-aedc-b1ac93a4bd5a,,False,,成都汇京川成,,0,028-85063888,成都市武候区双星大道（武青南路）武科西三路4号,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/sichuan/chengdu/cdhjccheng,chengduhuijing@dfi.com.cn,,,,http://www.chebaba.com/dealer_S2015072210769.htm,四川省,成都市
J1803,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,104.006881,30.712052,84f05005-eed2-417a-8bc0-c684c7a5190c,,False,,成都三和金牛,,0,028-87593388,成都市金牛区羊西线蜀西路25号,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/sichuan/chengdu/cdshjniu,chengdusanhejinniu@fengshenmotor.com,,,,http://www.chebaba.com/dealer_S2015072210267.htm,四川省,成都市
J1847,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,107.509931,31.176497,2328d6aa-ba8a-4235-8fd5-81a244e7263a,,False,,达州东风南方新川,,0,0818-2252333,四川省达州市达县南外镇杨柳工业配套园区（堰坝村一社）,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/sichuan/dazhou/dazhoudongfengnafangxinchuan,dazhoudongfengnanfangxinchuan@dfl.com.cn,,,,,四川省,达州市
J1841,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,104.392188,31.071346,a42a0393-bdd0-415b-8b3d-e74c6f476e51,,False,,德阳东风南方西林,,0,0838-2602222,四川省德阳市八角井镇泰山南路西侧,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/sichuan/deyang/dydfnfxlin,deyangdongfengnanfangxilin@dfl.com.cn,,,,http://www.chebaba.com/dealer_detail-3483-1.html,四川省,德阳市
J1839,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,104.336272,31.132992,cf08cf36-619e-41f4-88c5-6ea6ee94e9af,,False,,德阳东风南方中威,,0,0838-2585777,四川德阳市旌阳区天元镇武路南段,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/sichuan/deyang/dyzwdhai,deyangzhongweidonghai@dfl.com.cn,,,,http://www.chebaba.com/dealer_S2015072201168.htm,四川省,德阳市
J1830,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=1170110566&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,106.70151,30.513036,0cb5a9e7-a4df-4b23-bc26-94a1bb6eb95f,,False,,广安东风南方广生,,0,0826-8881222,广安市前锋区护安镇汽车贸易城（广前路方向，感恩广场前行50米左转进来）,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/sichuan/guangan/gagsheng,guanganguangsheng@dfl.com.cn,,,,http://www.chebaba.com/dealer_S2015072210422.htm,四川省,广安市
J1829,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=604228588&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,103.708158,29.622491,f9034c28-4fa1-4312-b15d-c5fa7bb56084,,False,,乐山联合,,0,0833-2697777,四川乐山市市中区棉竹镇袁坝村三社,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/sichuan/leshan/lslhe,lslh@dfl.com.cn,,,,http://www.chebaba.com/dealer_S2015072210976.htm,四川省,乐山市
J1819,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=1322171653&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,105.41957,28.839523,fd6f1d43-50d3-427a-8371-33c4919440a4,,False,,泸州百通,,0,0830-8883331,四川省泸州市江阳区蓝安路二段新车管所斜对面（往纳溪方向前行200米）,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/sichuan/luzhou/lzbtong,luzhoubaitong@dfl.com.cn,,,,http://www.chebaba.com/dealer_S2015072210646.htm,四川省,泸州市
J1820,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=616322225&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,103.823967,30.074921,cafecb62-c824-457d-b632-c8def7739727,,False,,眉山超越,,0,028-38665999,四川省眉山市铁环路中段282号,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/sichuan/meishan/mscyue,616322225@qq.com,,,,http://www.chebaba.com/dealer_S2015072210693.htm,四川省,眉山市
J1805,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=1363459298&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,104.692028,31.470781,15e2ba03-ecd6-4946-adf1-40f2dcae1239,,False,,绵阳东风南方绵兴,,0,0816-2544888,四川省绵阳市高新区绵兴东路87号,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/sichuan/mianyang/mymxing,mianyangdongfengnanfangmianxing@dfl.com.cn,,,,http://www.chebaba.com/dealer_S2015072210352.htm,四川省,绵阳市
J1838,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=1780286586&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,104.752757,31.746987,29a3a240-fb75-4201-ba8e-ca02ebb76f68,,False,,江油东风南方绵旺,,0,0816-3651555,四川省绵阳市江油市三合镇桂香村三组,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/sichuan/mianyang/jymwang,jiangyoudongfengnanfangmianwang@dfl.com.cn,,,,http://www.chebaba.com/dealer_S2015072201008.htm,四川省,绵阳市
J1815,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=109515580&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,106.059901,30.885135,fbda8852-c18f-4282-86f2-3ba9f1511144,,False,,南充东风南方树生,,0,0817-2460888,四川省南充市潆溪康西路（车管所旁）,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/sichuan/nanchong/ncssheng,nanchongshusheng@fengshenmotor.com,,,,http://www.chebaba.com/dealer_S2015072210235.htm,四川省,南充市
J1846,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,105.039956,29.585615,f767f65d-778d-44df-96fd-5508e949e62c,,False,,内江东风南方星和,,0,0832-2223388,四川省内江市市中区甜城大道268号,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/sichuan/neijiang/neijiangdongfengnafangxinghe,neijiangdongfengnanfangxinghe@dfl.com.cn,,,,,四川省,内江市
J1818,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=2584319195&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,101.718272,26.533245,548acad5-cbe0-45f3-8341-dd67d02a99df,,False,,攀枝花启阳攀西,,0,0812-8880988,攀枝花市仁和区前进乡田房箐社（仁和区渡仁西线新开源二手车市场路口）,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/sichuan/panzhihua/pzhqypxi,panzhihuaqiyangpanxi@fengshenmotor.com,,,,http://www.chebaba.com/dealer_S2015072210360.htm,四川省,攀枝花市
J1834,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=1431240633&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,105.577049,30.46157,c0198746-3950-4804-a62c-02f9a76f435f,,False,,遂宁东风南方遂发,,0,0825-8887077,遂宁市船山区物流港西部汽车交易中心内  地处成渝高速公路出口500米处,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/sichuan/suining/snsfa,,,,,http://www.chebaba.com/dealer_S2015072210905.htm,四川省,遂宁市
J1837,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,102.226866,27.879944,a353c8ef-8920-49bb-9dae-404b10fd5dee,,False,,西昌启阳,,0,0834-2228887,西昌市小庙乡袁家山村四组（烟厂路口）,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/sichuan/xichang/xcqy,xichangqiyang@dfl.com.cn,,,,http://www.chebaba.com/dealer_S2015072201162.htm,四川省,西昌市
J1813,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,103.004318,29.990287,57dadf49-436b-493b-b5f0-49bcb1c13cfc,,False,,雅安超越雨城,,0,0835-2320888,四川省雅安市对岩镇川滇藏物流园区东风日产4S店,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/sichuan/yaan/yaanchaoyueyucheng,yaanchaoyueyucheng@dfl.com.cn,,,,,四川省,雅安市
J1832,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=2708111178&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,104.711745,29.334814,2d9f6360-3003-4be7-8ccd-8d3f5c2e0e4f,,False,,宜宾河田翠屏,,0,0831-8882777,四川省宜宾市翠屏区南岸七星路东段河田汽车城,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/sichuan/yibin/ybghhtian,18008111178@qq.com,,,,http://www.chebaba.com/dealer_S2015072210549.htm,四川省,宜宾市
J1831,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=1638092655&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,104.69719,29.3251,57bf591b-e4b7-4609-a94a-7ed387b849f0,,False,,自贡四达翔宏,,0,0813-3332222,贡井区长土镇工业集中区C-7号地块,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/sichuan/zigong/sdxhong,nissan-sida@163.com,,,,http://www.chebaba.com/dealer_S2015072210355.htm,四川省,自贡市
B0203,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=24215774&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,117.255205,39.148475,76ddfc98-87e6-4790-81c0-10f33c5d7e51,,False,,天津津日,,0,022-24145815,天津市河东区卫国道128号（顺驰桥旁）,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/tianjin/tianjin/tjjri,tianjinjinri@fengshenmotor.com,,,,http://www.chebaba.com/dealer_S2015072210205.htm,天津市,天津市
B0201,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=37582132&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,117.152991,39.136807,b38f4a63-5a80-4295-8169-f36dd9f9e44f,,False,,天津长江,,0,022-27033008,天津市南开区长江道92号,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/tianjin/tianjin/tjcjiang,dfrc365@163.com,,,,http://www.chebaba.com/dealer_S2015072210385.htm,天津市,天津市
B0207,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=304447768&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,117.660727,39.00057,cb9567ca-c1d5-466d-aa1c-2bd9a9eb4b38,,False,,天津滨海,,0,022-25380111,天津市塘沽区河南路1470号（海门大桥南1000米）,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/tianjin/tianjin/tjbhai,tianjinbinhai@fengshenmotor.com,,,,http://www.chebaba.com/dealer_S2015072210340.htm,天津市,天津市
B0206,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=357769489&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,117.223568,39.215211,edfdb87d-ff31-4b46-8dcc-fb70aaa4ab86,,False,,天津名濠,,0,022-26716111,天津市北辰区普济河东道1号,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/tianjin/tianjin/tjmhao,tianjinminghao@fengshenmotor.com,,,,http://www.chebaba.com/dealer_S2015072210255.htm,天津市,天津市
B0205,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=286861711&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,117.202531,39.050497,ce9b2a39-e054-4dd3-bed2-e9e98976c305,,False,,天津新骏濠,,0,"022-23932111,022-23933111",天津市卫津南路169号（友谊食品厂院内）,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/tianjin/tianjin/tjxjhao,tianjinxinjunhao@fengshenmotor.com,,,,http://www.chebaba.com/dealer_S2015072210215.htm,天津市,天津市
B0202,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=120811223&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,117.355753,39.087788,52e1dd69-f178-464e-8add-8e0b856645ce,,False,,天津新濠,,0,"022-24983111,022-24983222",天津市东丽开发区一纬路一号,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/tianjin/tianjin/tjxhao,tianjinxinhao@fengshenmotor.com,,,,http://www.chebaba.com/dealer_S2015072210295.htm,天津市,天津市
B0209,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=173771296&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,117.05839,39.0879,23e1a1d5-75ca-4a55-96bf-074b6eea0db3,,False,,天津名宣,,0,022-58919158,天津市空港经济区汽车园南路25号,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/tianjin/tianjin/tjmxuan,houdong006@163.com,,,,http://www.chebaba.com/dealer_S2015072210740.htm,天津市,天津市
B0213,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=2833538591&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,116.966303,39.632657,6aa48d75-7aae-4533-9b66-b1b613645d74,,False,,天津浩物武清,,0,022-29500055,天津市武清区京津公路南北辛庄立交桥西侧,http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/tianjin/tianjin/tjhwwqing,2833538591@qq.com,,,,http://www.chebaba.com/dealer_S2015072201047.htm,天津市,天津市
B0210,/Date(-62135596800000)/,,0,tencent://message/?Menu=yes&uin=332972507&Site=ebuy.dongfeng-nissan.com.cn&Service=300&sigT=45a1e5847943b64c6ff3990f8a9e644d2b31356cb0b4ac6b24663a3c8dd0f8aa12a595b1714f9d45,117.274951,38.9952,eec958e7-32e5-4f1c-9767-fea6f3faed82,,False,,天津名达,,0,022-58226188,"天津市西青经济开发区高新技术产业园储源道3号,西青经济开发区大寺镇津港公路与赛达世纪大道交口东侧50米",http://www.dongfeng-nissan.com.cn/DFLOffical/dealer/nissan/tianjin/tianjin/tjmda,332972507@qq.com,,,,http://www.chebaba.com/dealer_S2015072210774.htm,天津市,天津市
